"AÑO";"MES";"ID";"TIPOEDIFICIO";"EDIFICIO";"BARRIO";"CLASE";"GRUPO";"UNIDADES";"CONSUMO"
"2020";"12";"1971";"Centros deportivos";"CDM Ã�ngel Nieto - Puente de Vallecas";"PALOMERAS BAJAS";"Gas";"Gas";"m3";"15847"
"2020";"12";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Energia Activa";"Activa Interruptor Gral";"kWh";"34144"
"2020";"12";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"1659"
"2020";"12";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Gas";"Ninguno";"m3";"16831"
"2020";"12";"1918";"Centros deportivos";"CDM Cerro AlmodÃ³var";"SANTA EUGENIA";"Energia Activa";"Ninguno";"kWh";"46873"
"2020";"12";"1918";"Centros deportivos";"CDM Cerro AlmodÃ³var";"SANTA EUGENIA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"6464"
"2020";"12";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Energia Activa";"Activa Interruptor Gral";"kWh";"42248"
"2020";"12";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"10519"
"2020";"12";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Gas";"Ninguno";"m3";"23529"
"2020";"12";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Activa";"Ninguno";"kWh";"63561"
"2020";"12";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"3737"
"2020";"12";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Gas";"Ninguno";"m3";"1619,1"
"2020";"12";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Energia Activa";"Activa Interruptor Gral";"kWh";"27751"
"2020";"12";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Gas";"Gas";"m3";"0"
"2020";"12";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Gas";"Gas";"m3";"0"
"2020";"12";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Energia Activa";"Activa Interruptor Gral";"kWh";"28093"
"2020";"12";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"1431"
"2020";"12";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Gas";"Gas";"m3";"23724"
"2020";"12";"1933";"Centros deportivos";"CDM La Elipa";"MEDIA LEGUA";"Gas";"Gas";"m3";"49,9"
"2020";"12";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Energia Activa";"Activa Interruptor Gral";"kWh";"55821"
"2020";"12";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"11413"
"2020";"12";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Gas";"Gas";"m3";"0"
"2020";"12";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"40628"
"2020";"12";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"3377"
"2020";"12";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Gas";"Ninguno";"m3";"1511"
"2020";"12";"844";"Centros deportivos";"CDM Orcasitas";"ZOFÃ�O";"Energia Activa";"Activa Interruptor Gral";"kWh";"1523"
"2020";"12";"844";"Centros deportivos";"CDM Orcasitas";"ZOFÃ�O";"Energia Activa";"Activa Interruptor Gral";"kWh";"9591"
"2020";"12";"844";"Centros deportivos";"CDM Orcasitas";"ZOFÃ�O";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"0"
"2020";"12";"844";"Centros deportivos";"CDM Orcasitas";"ZOFÃ�O";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"406"
"2020";"12";"1114";"Centros deportivos";"CDM Plata y CastaÃ±ar";"VILLAVERDE ALTO";"Energia Activa";"Activa Interruptor Gral";"kWh";"59818"
"2020";"12";"1114";"Centros deportivos";"CDM Plata y CastaÃ±ar";"VILLAVERDE ALTO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"2093"
"2020";"12";"1114";"Centros deportivos";"CDM Plata y CastaÃ±ar";"VILLAVERDE ALTO";"Gas";"Gas";"m3";"22704"
"2020";"12";"1941";"Centros deportivos";"CDM Playa Victoria";"BERRUGUETE";"Energia Activa";"Activa Interruptor Gral";"kWh";"29955"
"2020";"12";"1941";"Centros deportivos";"CDM Playa Victoria";"BERRUGUETE";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"1791"
"2020";"12";"1941";"Centros deportivos";"CDM Playa Victoria";"BERRUGUETE";"Gas";"Ninguno";"m3";"13673"
"2020";"12";"1889";"Centros deportivos";"CDM Pueblo Nuevo";"PUEBLO NUEVO";"Energia Activa";"Activa Interruptor Gral";"kWh";"32882"
"2020";"12";"1889";"Centros deportivos";"CDM Pueblo Nuevo";"PUEBLO NUEVO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"17505"
"2020";"12";"1889";"Centros deportivos";"CDM Pueblo Nuevo";"PUEBLO NUEVO";"Gas";"Ninguno";"m3";"NO DATA"
"2020";"12";"1541";"Centros deportivos";"CDM Samaranch";"IMPERIAL";"Energia Activa";"Ninguno";"kWh";"58610"
"2020";"12";"1541";"Centros deportivos";"CDM Samaranch";"IMPERIAL";"Gas";"Gas";"m3";"2540"
"2020";"12";"1942";"Centros deportivos";"CDM San Blas";"HELLÃ�N";"Energia Activa";"Ninguno";"kWh";"117616"
"2020";"12";"1945";"Centros deportivos";"CDM San Juan Bautista";"SAN JUAN BAUTISTA";"Energia Activa";"Activa Interruptor Gral";"kWh";"36965"
"2020";"12";"1945";"Centros deportivos";"CDM San Juan Bautista";"SAN JUAN BAUTISTA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"23622"
"2020";"12";"1945";"Centros deportivos";"CDM San Juan Bautista";"SAN JUAN BAUTISTA";"Gas";"Ninguno";"m3";"NO DATA"
"2020";"12";"1950";"Centros deportivos";"CDM Vicente del Bosque";"LA PAZ";"Energia Activa";"Ninguno";"kWh";"32340"
"2020";"12";"1950";"Centros deportivos";"CDM Vicente del Bosque";"LA PAZ";"Energia Reactiva";"Ninguno";"kVAr";"934"
"2020";"12";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Energia Activa";"Activa Interruptor Gral";"kWh";"43269"
"2020";"12";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"1604"
"2020";"12";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Gas";"Ninguno";"m3";"13098,9"
"2020";"12";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Energia Activa";"Activa Interruptor Gral";"kWh";"1599"
"2020";"12";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2020";"12";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Gas";"Gas";"m3";"264,7"
"2020";"12";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Energia Activa";"Activa Interruptor Gral";"kWh";"3899,4"
"2020";"12";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2020";"12";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Gas";"Gas";"m3";"2774,5"
"2020";"12";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"6160"
"2020";"12";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"444"
"2020";"12";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Gas";"Gas";"m3";"5176,6"
"2020";"12";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Energia Activa";"Activa Interruptor Gral";"kWh";"NO DATA"
"2020";"12";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"NO DATA"
"2020";"12";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Gas";"Gas";"m3";"NO DATA"
"2020";"12";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Energia Activa";"Activa Interruptor Gral";"kWh";"2390,4"
"2020";"12";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"13,5"
"2020";"12";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Gas";"Gas";"m3";"3696,4"
"2020";"12";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Energia Activa";"Activa Interruptor Gral";"kWh";"7564,1"
"2020";"12";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"3,4"
"2020";"12";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Gas";"Gas";"m3";"3604,3"
"2020";"12";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Energia Activa";"Activa Interruptor Gral";"kWh";"3983,1"
"2020";"12";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2020";"12";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Gas";"Ninguno";"m3";"2610,5"
"2020";"12";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"2424,5"
"2020";"12";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"-715,5"
"2020";"12";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Gas";"Gas";"m3";"2365,4"
"2020";"12";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Energia Activa";"Activa Interruptor Gral";"kWh";"5188,5"
"2020";"12";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"1,4"
"2020";"12";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Gas";"Ninguno";"m3";"136,9"
"2020";"12";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"3928,9"
"2020";"12";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"1,3"
"2020";"12";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Gas";"Ninguno";"m3";"2258,1"
"2020";"12";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"8604"
"2020";"12";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"2059"
"2020";"12";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Gas";"Gas";"m3";"6776,5"
"2020";"12";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"2779,3"
"2020";"12";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"-1954,9"
"2020";"12";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Gas";"Gas";"m3";"149,4"
"2020";"12";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"21221,5"
"2020";"12";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"2912,3"
"2020";"12";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Gas";"Gas";"m3";"0"
"2020";"12";"1083";"Centros mixtos";"Complejo La Vaguada";"EL PILAR";"Energia Activa";"Activa Contador Gral - Bus";"kWh";"NO DATA"
"2020";"12";"1083";"Centros mixtos";"Complejo La Vaguada";"EL PILAR";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"NO DATA"
"2020";"12";"772";"Centros administrativos";"JMD Centro";"PALACIO";"Energia Activa";"Activa Contador Gral - Bus";"kWh";"NO DATA"
"2020";"12";"772";"Centros administrativos";"JMD Centro";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"NO DATA"
"2020";"12";"772";"Centros administrativos";"JMD Centro";"PALACIO";"Gas";"Gas";"m3";"3754,2"
"2020";"12";"1082";"Centros administrativos";"JMD Fuencarral";"EL PILAR";"Energia Activa";"Ninguno";"kWh";"10497,6"
"2020";"12";"1987";"Centros deportivos";"PabellÃ³n JesÃºs RollÃ¡n";"ZOFÃ�O";"Energia Activa";"Activa Interruptor Gral";"kWh";"34022"
"2020";"12";"1987";"Centros deportivos";"PabellÃ³n JesÃºs RollÃ¡n";"ZOFÃ�O";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"201"
"2020";"12";"1987";"Centros deportivos";"PabellÃ³n JesÃºs RollÃ¡n";"ZOFÃ�O";"Gas";"Gas";"m3";"19809"
"2020";"12";"1131";"Centros mixtos";"Palacio Cibeles";"JERÃ“NIMOS";"Energia Activa";"";"kWh";"428727"
"2020";"12";"1131";"Centros mixtos";"Palacio Cibeles";"JERÃ“NIMOS";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";""
"2020";"12";"1131";"Centros mixtos";"Palacio Cibeles";"JERÃ“NIMOS";"Energia reactiva";"";"kVAr";"14877"
"2020";"12";"1174";"Centros administrativos";"Sede AG Hacienda";"JUSTICIA";"Energia Activa";"Ninguno";"kWh";"262707"
"2020";"12";"1174";"Centros administrativos";"Sede AG Hacienda";"JUSTICIA";"Energia Reactiva";"Ninguno";"kVAr";"3497"
"2021";"1";"2258";"Centros culturales y bibliotecas";"Biblioteca Ana MarÃ­a Matute";"SAN ISIDRO";"Energia Activa";"Activa Interruptor Gral";"kWh";"28622"
"2021";"1";"2258";"Centros culturales y bibliotecas";"Biblioteca Ana MarÃ­a Matute";"SAN ISIDRO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"843"
"2021";"1";"2178";"Centros culturales y bibliotecas";"Biblioteca Ã�ngel GonzÃ¡lez";"ALUCHE";"Energia Activa";"Activa Interruptor Gral";"kWh";"9627"
"2021";"1";"2178";"Centros culturales y bibliotecas";"Biblioteca Ã�ngel GonzÃ¡lez";"ALUCHE";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"3353"
"2021";"1";"2178";"Centros culturales y bibliotecas";"Biblioteca Ã�ngel GonzÃ¡lez";"ALUCHE";"Gas";"Gas";"m3";"0"
"2021";"1";"2096";"Centros culturales y bibliotecas";"Biblioteca Eugenio TrÃ­as";"JERÃ“NIMOS";"Energia Activa";"Activa Interruptor Gral";"kWh";"23864"
"2021";"1";"2096";"Centros culturales y bibliotecas";"Biblioteca Eugenio TrÃ­as";"JERÃ“NIMOS";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"9491"
"2021";"1";"2096";"Centros culturales y bibliotecas";"Biblioteca Eugenio TrÃ­as";"JERÃ“NIMOS";"Gas";"Gas";"m3";"4399,3"
"2021";"1";"1208";"Centros culturales y bibliotecas";"Biblioteca Gerardo Diego";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"5809"
"2021";"1";"1208";"Centros culturales y bibliotecas";"Biblioteca Gerardo Diego";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"7"
"2021";"1";"1208";"Centros culturales y bibliotecas";"Biblioteca Gerardo Diego";"CASCO HISTÃ“RICO DE VALLECAS";"Gas";"Gas";"m3";"1501,6"
"2021";"1";"1526";"Centros culturales y bibliotecas";"Biblioteca JosÃ© Hierro";"ROSAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"5858"
"2021";"1";"1526";"Centros culturales y bibliotecas";"Biblioteca JosÃ© Hierro";"ROSAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"988"
"2021";"1";"1526";"Centros culturales y bibliotecas";"Biblioteca JosÃ© Hierro";"ROSAS";"Gas";"Gas";"m3";"0"
"2021";"1";"509";"Centros culturales y bibliotecas";"Biblioteca La Elipa - Islas Filipinas";"VENTAS";"Energia Activa";"Ninguno";"kWh";"309"
"2021";"1";"509";"Centros culturales y bibliotecas";"Biblioteca La Elipa - Islas Filipinas";"VENTAS";"Gas";"Gas";"m3";"2271,15174"
"2021";"1";"2204";"Centros culturales y bibliotecas";"Biblioteca MarÃ­a LejÃ¡rraga";"VALDEFUENTES";"Energia Activa";"Ninguno";"kWh";"11070,5704"
"2021";"1";"941";"Centros culturales y bibliotecas";"Biblioteca Mario Vargas Llosa";"JUSTICIA";"Energia Activa";"Activa Interruptor Gral";"kWh";"14544"
"2021";"1";"941";"Centros culturales y bibliotecas";"Biblioteca Mario Vargas Llosa";"JUSTICIA";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"8473"
"2021";"1";"850";"Centros culturales y bibliotecas";"Biblioteca Miguel Delibes";"MEDIA LEGUA";"Energia Activa";"Activa Interruptor Gral";"kWh";"9536"
"2021";"1";"850";"Centros culturales y bibliotecas";"Biblioteca Miguel Delibes";"MEDIA LEGUA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"4110"
"2021";"1";"850";"Centros culturales y bibliotecas";"Biblioteca Miguel Delibes";"MEDIA LEGUA";"Gas";"Gas";"m3";"6818,2"
"2021";"1";"702";"Centros culturales y bibliotecas";"Biblioteca Pablo Neruda";"PUEBLO NUEVO";"Energia Activa";"Ninguno";"kWh";"6048,5"
"2021";"1";"702";"Centros culturales y bibliotecas";"Biblioteca Pablo Neruda";"PUEBLO NUEVO";"Gas";"Gas";"m3";"2295,576"
"2021";"1";"20";"Centros culturales y bibliotecas";"Biblioteca PÃ­o Baroja";"ACACIAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"2872"
"2021";"1";"20";"Centros culturales y bibliotecas";"Biblioteca PÃ­o Baroja";"ACACIAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"27"
"2021";"1";"20";"Centros culturales y bibliotecas";"Biblioteca PÃ­o Baroja";"ACACIAS";"Gas";"Gas";"m3";"2171,6"
"2021";"1";"906";"Centros culturales y bibliotecas";"CC Conde Duque";"UNIVERSIDAD";"Energia Activa";"Activa Contador Gral - Bus";"kWh";"219282"
"2021";"1";"906";"Centros culturales y bibliotecas";"CC Conde Duque";"UNIVERSIDAD";"Energia Reactiva";"Reactiva tarifa 6.1A";"kVAr";"52407"
"2021";"1";"288";"Centros culturales y bibliotecas";"CC La Vaguada";"EL PILAR";"Energia Activa";"Ninguno";"kWh";"19799"
"2021";"1";"288";"Centros culturales y bibliotecas";"CC La Vaguada";"EL PILAR";"Gas";"Gas";"m3";"0"
"2021";"1";"1763";"Centros culturales y bibliotecas";"CC Valdebernardo y Biblioteca Francisco Ayala";"VALDEBERNARDO";"Energia Activa";"Ninguno";"kWh";"4881,3039"
"2021";"1";"1763";"Centros culturales y bibliotecas";"CC Valdebernardo y Biblioteca Francisco Ayala";"VALDEBERNARDO";"Gas";"Gas";"m3";"2035,4745"
"2021";"1";"853";"Centros culturales y bibliotecas";"CC/BPM Gloria Fuertes";"CORRALEJOS";"Energia Activa";"Ninguno";"kWh";"3543,54"
"2021";"1";"853";"Centros culturales y bibliotecas";"CC/BPM Gloria Fuertes";"CORRALEJOS";"Gas";"Gas";"m3";"730,2"
"2021";"1";"1119";"Centros mixtos";"CDI Arganzuela";"PALOS DE MOGUER";"Energia Activa";"Activa Contador Gral - Bus";"kWh";"61305"
"2021";"1";"1119";"Centros mixtos";"CDI Arganzuela";"PALOS DE MOGUER";"Energia Reactiva";"Reactiva tarifa 6.1A";"kVAr";"22309"
"2021";"1";"1119";"Centros mixtos";"CDI Arganzuela";"PALOS DE MOGUER";"Gas";"Ninguno";"m3";"832,5"
"2021";"1";"";"Centros culturales y bibliotecas";"CDI Arganzuela Mayores";"PALOS DE MOGUER";"Energia Activa";"Ninguno";"kWh";"1983,9"
"2021";"1";"";"Centros culturales y bibliotecas";"CDI Arganzuela Mayores";"PALOS DE MOGUER";"Energia Reactiva";"Ninguno";"kVAr";"0"
"2021";"1";"631";"Centros deportivos";"CDM Aluche";"Ã�GUILAS";"Energia Activa";"Ninguno";"kWh";"51581"
"2021";"1";"631";"Centros deportivos";"CDM Aluche";"Ã�GUILAS";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"1719"
"2021";"1";"631";"Centros deportivos";"CDM Aluche";"Ã�GUILAS";"Gas";"Gas";"m3";"0"
"2021";"1";"1971";"Centros deportivos";"CDM Ã�ngel Nieto - Puente de Vallecas";"PALOMERAS BAJAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"33101"
"2021";"1";"1971";"Centros deportivos";"CDM Ã�ngel Nieto - Puente de Vallecas";"PALOMERAS BAJAS";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"8577"
"2021";"1";"1971";"Centros deportivos";"CDM Ã�ngel Nieto - Puente de Vallecas";"PALOMERAS BAJAS";"Gas";"Gas";"m3";"14173"
"2021";"1";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Energia Activa";"Activa Interruptor Gral";"kWh";"34763"
"2021";"1";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"5823"
"2021";"1";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Gas";"Ninguno";"m3";"18541,1"
"2021";"1";"1918";"Centros deportivos";"CDM Cerro AlmodÃ³var";"SANTA EUGENIA";"Energia Activa";"Ninguno";"kWh";"44877"
"2021";"1";"1918";"Centros deportivos";"CDM Cerro AlmodÃ³var";"SANTA EUGENIA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"5237"
"2021";"1";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Energia Activa";"Activa Interruptor Gral";"kWh";"35100"
"2021";"1";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"6246"
"2021";"1";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Gas";"Ninguno";"m3";"29065"
"2021";"1";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Activa";"Ninguno";"kWh";"53560"
"2021";"1";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"435"
"2021";"1";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Gas";"Ninguno";"m3";"NO DATA"
"2021";"1";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Energia Activa";"Activa Interruptor Gral";"kWh";"28404"
"2021";"1";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Gas";"Gas";"m3";"0"
"2021";"1";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Gas";"Gas";"m3";"0"
"2021";"1";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Energia Activa";"Activa Interruptor Gral";"kWh";"27575"
"2021";"1";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"2915"
"2021";"1";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Gas";"Gas";"m3";"30271"
"2021";"1";"1933";"Centros deportivos";"CDM La Elipa";"MEDIA LEGUA";"Gas";"Gas";"m3";"0"
"2021";"1";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Energia Activa";"Activa Interruptor Gral";"kWh";"45343"
"2021";"1";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"33408"
"2021";"1";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Gas";"Gas";"m3";"0"
"2021";"1";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"34367"
"2021";"1";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"2895"
"2021";"1";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Gas";"Ninguno";"m3";"NO DATA"
"2021";"1";"";"Centros deportivos";"CDM MarÃ­a JesÃºs Rosa";"EL PILAR";"Energia Activa";"Ninguno";"kWh";"229757"
"2021";"1";"";"Centros deportivos";"CDM MarÃ­a JesÃºs Rosa";"EL PILAR";"Energia Reactiva";"Ninguno";"kVAr";"53128"
